taxonID	vernacularName	language	countryCode	locality	transliteration
325168	white mealybug	English	040	USA: California	
325178	Manzanita mealybug	English	040	USA: California	
325182	Atriplex mealybug	English	040	USA: California	
325192	bryanthus mealybug	English	040	USA: California	
325196	California Puto mealybug	English	040	USA: California	
325201	decorated mealybug	English	040	USA: California	
325202	fluffy mealybug	English	040	USA: California	
325211	alpine mealybug	English			
325218	Pacific mealybug	English			
325218	Pacific mealybug	English	040	USA: California	
325219	superb mealybug	English			
325227	Price mealybug	English	040	USA: California	
325229	Douglas fir mealybug	English	040	USA: California	
325234	conifer mealybug	English	040	USA: California	
325236	Morrison pygmy mealybug	English	040	USA: California	
325248	philippine mango mealybug	English	PH	Philippines	
325256	Mango mealybug	English			
325273	Rastrococcus mealybug	English	AU	Australia	
325294	white root-mealybug	English			
325309	trinity ground mealybug	English	040	USA: California	
325310	bituberculate mealybug	English	040	USA: California	
325310	bituberculate soil mealybug	English			
325323	carnation root mealybug	English			
325326	blind mealybug	English	040	USA: California	
325326	pritchard mealybug	English			
325326	pritchard mealybug	English	040	USA: California	
325327	California ground mealybug	English			
325327	California ground mealybug	English	040	USA: California	
325334	white ground mealybug	English	US	USA	
325351	ground mealybug	English	040	USA: California	
325358	blind mealybug	English	040	USA: California	
325358	pritchard mealybug	English			
325358	pritchard mealybug	English	040	USA: California	
325358	viviparous ground mealybug	English	040	USA: California	
325359	unipored mealybug	English	040	USA: California	
325371	ground mealybug	English	040	USA: California	
325374	florida ground mealybug	English			
325374	florida ground mealybug	English	US	USA	
325375	Franconian root mealybug	English			
325383	slender ground mealybug	English			
325402	kondo mealybug	English	040	USA: California	
325402	citrus ground mealybug	English			
325423	Menke rhizoecus mealybug	English	040	USA: California	
325432	new Stange mealybug	English	US	USA	
325460	Brown's soil mealybug	English	040	USA: California	
325460	sonoma ground mealybug	English			
325460	sonoma ground mealybug	English	040	USA: California	
325460	sonoma rhizoecus mealybug	English	040	USA: California	
325469	chano-ne-konakaigaramushi	Japanese	JP	Japan	
325475	glassy scale	English			
325485	Schmutterer's mealybug	English			
325488	pore-bearing mealybug	English			
325500	pear-shaped mealybug	English	032	throughout the world	
325502	felt-sac mealybug	English	032	throughout the world	
325509	orange-colored mealybug	Eng	032	throughout the world	
325513	variable mealybug	English			
325545	grass mealybug	English			
325554	north coast mealybug	English			
325560	myrmecophile mealybug	English			
325581	hilaria mealybug	English			
325592	uncertain mealybug	English	032	throughout the world	
325604	ant-nest mealybug	English			
325614	magnus mealybug	English			
325616	sea-coast ground mealybug	English	US	USA	
325641	Hall's Reed mealybug	English			
325650	bluegrass mealybug	Eng			
325655	tuttle mealybug	English			
325687	Smith grass mealybug	English			
325693	buffalograss mealybug	English			
325693	dropseed mealybug	English			
325698	root mealybug	Eng			
325698	Russian root mealybug	Eng			
325706	Goux's mealybug	English			
325715	anal-seta mealybug	English	032	throughout the world	
325722	woolly oak mealybug	English	040	USA: California	
325737	white ground mealybug	English	US	USA	
325737	cacticans mealybug	English	032	throughout the world	
325753	Kellogg mealybug	Eng	040	USA: California	
325756	white ground mealybug	English	US	USA	
325793	elm bark scale	English			
325808	digger mealybug	English			
325808	digger mealybug	English	040	USA: California	
325809	Miller sand dune mealybug	English	040	USA: California	
325828	giant bamboo scale	English	001	Hawaii	
325838	squawcarpet mealybug	English	040	USA: California	
325842	bark mealybug	English	040	USA: California	
325861	truncate setae mealybug	English			
325893	manna mealybug	English	058	world	
325893	manna scale	English	058	world	
325895	alpine sedge scale	English			
325919	Matilda mealybug	English	US	USA	
325920	multiple circulus mealybug	English			
325929	aberrant mealybug	English			
325954	cottony maple leaf scale	English			
325978	acuminate scale	English			
326014	coastal grass mealybug	English			
326016	dolus mealybug	English			
326020	banana-shaped scale	English			
326020	slender soft scale	English			
326031	frontal grass mealybug	English			
326034	geranium mealybug	English			
326034	geranium mealybug	English	040	USA: California	
326040	Haanchen barley mealybug	English			
326084	aberrant mealybug	English			
326088	Lowry mealybug	English			
326106	mocker grass mealybug	English			
326124	Myers mealybug	English			
326174	square circulus mealybug	English			
326186	Bermuda grass mealybug	English	032	throughout the world	
326206	solitary mealybug	English	US	USA	
326228	northern mealybug	English			
326234	wheat mealybug	English			
326246	dusky grass mealybug	English			
326246	violet-colored mealybug	English			
326250	Winnemuca grass mealybug	English			
326323	barley mealybug	English	032	throughout the world	
326394	cassava brown root scale	English			
326394	cassava root scale	English			
326534	bituberculate scale	English			
326577	large hickory lecanium	English			
326771	calico scale	English			
326859	ciliate oak scale	English			
326871	yellow scale	English			
326871	yellow cotton scale	English	IN	India	
326871	spiny brown coccid	English			
326925	brown scale	English	US	USA	
326925	cochnilha-hemisferica	Portuguese	IN	India	
326925	hemisphaerical scale	English	PT	Portugal	
326925	hemispherical scale	English	032	throughout the world	
326925	Caparreta hemisferica	Esperanto			
326925	escama hemisferica	Spanish			
326925	La cochenille de serre	French			
326925	qenima hazi qadurit	Hebrew			
327071	Magnolia scale	English			
327514	Monterey pine scale	English			
327514	Monterey pine scale	English	US	USA	
327665	kuno scale	English			
327690	long brown scale	English			
327706	mango shield scale	English			
327739	black scale		US	USA	
327739	mexican black scale	English			
327761	pine tortoise scale	English			
327777	rose soft scale	English			
327789	black scale		US	USA	
327798	striped pine scale	English			
327812	yew scale	English			
327816	frosted scale	English			
327833	orchid soft scale	English			
327835	grey citrus scale	Eng			
327835	citricola scale	Eng			
327859	oak lecanium scale	English	157	California	
327859	oak lecanium	English			
327943	cottony grass scale	English			
327948	cochonilha-reticulata	Portuguese	PT	Portugal	
327948	tessellated scale	English			
327948	palm scale	English			
327997	lapa-verde	Portuguese	PT	Portugal	
327997	escama verde	Spanish			
327997	green coffee scale	English			
327997	green scale	English			
328065	hungarian spruce scale	English			
328075	Douglas fir scale	English	US	USA	
328084	cottony grass scale	English			
328090	ephedra scale	English	US	USA	
328154	long-horned scale	English			
328203	lycium soft scale	English			
328218	viburnum cushion scale	English			
328225	grass soft scale	English			
328238	Green's soft scale	English			
328241	long-headed soft scale	English			
328244	long-headed soft scale	English			
328248	Balachowsky's soft scale	English			
328254	Hungarian sedge scale	English			
328264	lesser sedge scale	English			
328267	Koteja's soft scale	English			
328269	Raja's soft scale	English			
328271	scottish soft scale	English			
328433	elongate soft scale	English			
328563	grenade scale	English			
328563	hand grenade scale	English			
328563	hibiscus hand-grenade scale	English			
328586	wooly pine scale	English			
328587	star scale	English			
328590	red sedge scale	English			
328618	cottony wormwood scale	English			
328642	cottony sagebrush scale	English	US	USA	
328669	cottony citrus scale	English			
328712	horned beech scale	English	NZ	New Zealand	
328739	cottony azalea scale	English			
328773	cottony camellia scale	English			
328773	Pulvinaria	Esperanto			
328786	cottony hydrangea scale	English	US	USA	
328835	large cottony scale		US	USA	
328894	cottony citrus scale	English	AU	Australia	
328901	green shield scale	English			
328901	guava mealy scale	English			
328909	cochinilha-priforme	Portuguese	PT	Portugal	
328909	pyriform scale	English	032	throughout the world	
328909	qenima demuyat agas	Hebrew			
328909	cochinilla piriforme	Esperanto			
328912	horse chestnut scale	English			
328918	fruit tree Pulvinaria	English	US	USA	
328930	cottony maple leaf scale	English			
328965	urbicola soft scale	English			
328989	cottony wormwood scale	English			
329007	cottony carnation scale	English			
329104	Caribbean black scale	English			
329158	horsehead-shaped scale	English			
329212	woodrush soft scale	English			
329218	buttonbush scale	English			
329231	irregular pine scale	English	312	Mediterranean region	
329236	Virginia pine scale	English			
329346	california cochineal scale	English			
329373	cochineal	English	058	world	
329373	cochinilla cultivada	Spanish	145	Central and South America	
329373	cochinilla del carmin	Spanish	145	Central and South America	
329373	cochinilla fina	Spanish	145	Central and South America	
329373	grana cochinilla	Spanish	145	Central and South America	
329373	grana cultivada	Spanish	145	Central and South America	
329373	grana fina	Spanish	145	Central and South America	
329373	cochineal insect	English			
329373	cochineal scale	English			
329391	wild cochineal insect	English			
329394	opuntia cochineal scale	English			
329399	tomentose cochineal scale	Eng			
329415	cyanophyllum scale	English			
329415	cyanophyllum scale	English	032	throughout the world	
329433	yellow scale		US	USA	
329433	papaya red scale	English			
329499	thick wax scale	English			
329513	colorata scale	English	032	throughout the world	
329529	ash scale	English	072	U.S.A.: California	
329539	hemlock scale	English			
329637	albopicta scale	English	032	throughout the world	
329649	Alien Scale	English	083	U.S.A.: Florida	
329670	round conifer scale	English	286	throught the world	
329683	red bay scale	English	083	U.S.A.: Florida	
329916	Hawaiian scale	English			
329916	burrowing scale	English			
329956	Mackie scale	English			
330007	Unique scale	English	032	throughout the world	
330009	white rata-scale	English			
330019	juniper needle scale	English	083	U.S.A.: Florida	
330059	cochenille du laurier	French			
330059	laurel scale	English			
330059	Lorbeerschildlaus	German			
330114	redwood scale	English	032	throughout the world	
330114	red-wood scale	English			
330137	California red scale	English	032	throughout the world	
330137	California red scale	English	058	world	
330137	escama roja de los citricos	Spanish	CL	Chile	
